2014-04-27 06:15:00, 12
2014-04-27 06:30:00,  8
2014-04-27 06:45:00,  0
2014-04-27 07:00:00,  8
2014-04-27 07:15:00,  8
2014-04-27 07:30:00,  8
2014-04-27 07:45:00,  4
2014-04-27 08:00:00,  8
2014-04-27 08:15:00,  0
2014-04-27 08:30:00, 12
2014-04-27 08:45:00,  8
2014-04-27 09:00:00,  4
2014-04-27 09:15:00,  8
2014-04-27 09:30:00, 28
2014-04-27 09:45:00, 12
2014-04-27 10:00:00, 16
2014-04-27 10:15:00, 16
2014-04-27 10:30:00, 12
2014-04-27 10:45:00,  4
2014-04-27 11:00:00, 16
2014-04-27 11:15:00, 44
2014-04-27 11:30:00, 20
2014-04-27 11:45:00, 32
2014-04-27 12:00:00, 16
2014-04-27 12:15:00, 36
2014-04-27 12:30:00, 32
2014-04-27 12:45:00, 24
2014-04-27 13:00:00, 80
2014-04-27 13:15:00, 64
2014-04-27 13:30:00, 68
2014-04-27 13:45:00, 60
2014-04-27 14:00:00, 92
2014-04-27 14:15:00, 88
2014-04-27 14:30:00, 36
2014-04-27 14:45:00, 56
2014-04-27 15:00:00, 56
2014-04-27 15:15:00, 64
2014-04-27 15:30:00, 64
2014-04-27 15:45:00, 64
2014-04-27 16:00:00, 44
2014-04-27 16:15:00, 32
2014-04-27 16:30:00, 32
2014-04-27 16:45:00, 56
2014-04-27 17:00:00, 24
2014-04-27 17:15:00, 12
2014-04-27 17:30:00, 36
2014-04-27 17:45:00, 32
2014-04-27 18:00:00, 24
2014-04-27 18:15:00, 32
2014-04-27 18:30:00, 24
2014-04-27 18:45:00, 28
2014-04-27 19:00:00, 44
2014-04-27 19:15:00, 36
2014-04-27 19:30:00, 28
2014-04-27 19:45:00, 44
2014-04-27 20:00:00, 68
2014-04-27 20:15:00, 44
2014-04-27 20:30:00, 40
2014-04-27 20:45:00, 36
2014-04-27 21:00:00, 40
2014-04-27 21:15:00, 56
2014-04-27 21:30:00, 32
2014-04-27 21:45:00, 56
2014-04-27 22:00:00, 52
2014-04-27 22:15:00, 64
2014-04-27 22:30:00, 80
2014-04-27 22:45:00, 72
2014-04-27 23:00:00, 60
2014-04-27 23:15:00, 64
2014-04-27 23:30:00, 64
2014-04-27 23:45:00, 40
2014-04-28 00:00:00, 56
2014-04-28 00:15:00, 24
2014-04-28 00:30:00, 52
2014-04-28 00:45:00, 24
2014-04-28 01:00:00, 16
2014-04-28 01:15:00, 12
2014-04-28 01:30:00,  0
2014-04-28 01:45:00, 24
2014-04-28 02:00:00, 12
2014-04-28 02:15:00, 20
2014-04-28 02:30:00,  0
2014-04-28 02:45:00, 12
2014-04-28 03:00:00,  8
2014-04-28 03:15:00,  8
2014-04-28 03:30:00,  4
2014-04-28 03:45:00, 12
2014-04-28 04:00:00, 12
2014-04-28 04:15:00,  4
2014-04-28 04:30:00,  0
2014-04-28 04:45:00,  0
2014-04-28 05:00:00,  0
2014-04-28 05:15:00,  0
2014-04-28 05:30:00,  0
2014-04-28 05:45:00,  0
2014-04-28 06:00:00,  0
2014-04-28 06:15:00,  4
2014-04-28 06:30:00,  4
2014-04-28 06:45:00,  0
2014-04-28 07:00:00,  8
2014-04-28 07:15:00, 16
2014-04-28 07:30:00,  8
2014-04-28 07:45:00, 20
2014-04-28 08:00:00, 16
2014-04-28 08:15:00, 16
2014-04-28 08:30:00, 24
2014-04-28 08:45:00, 40
2014-04-28 09:00:00, 52
2014-04-28 09:15:00, 64
2014-04-28 09:30:00,120
2014-04-28 09:45:00,160
2014-04-28 10:00:00, 60
2014-04-28 10:15:00,100
2014-04-28 10:30:00,140
2014-04-28 10:45:00,108
2014-04-28 11:00:00,120
2014-04-28 11:15:00, 68
2014-04-28 11:30:00, 96
2014-04-28 11:45:00,108
2014-04-28 12:00:00,100
2014-04-28 12:15:00, 56
2014-04-28 12:30:00,116
2014-04-28 12:45:00, 36
2014-04-28 13:00:00, 52
2014-04-28 13:15:00, 28
2014-04-28 13:30:00, 60
2014-04-28 13:45:00, 52
2014-04-28 14:00:00, 76
2014-04-28 14:15:00, 36
2014-04-28 14:30:00, 48
2014-04-28 14:45:00, 56
2014-04-28 15:00:00, 56
2014-04-28 15:15:00, 52
2014-04-28 15:30:00, 52
2014-04-28 15:45:00, 44
2014-04-28 16:00:00, 44
2014-04-28 16:15:00, 84
2014-04-28 16:30:00, 80
2014-04-28 16:45:00, 60
2014-04-28 17:00:00, 80
2014-04-28 17:15:00, 88
2014-04-28 17:30:00, 80
2014-04-28 17:45:00, 72
2014-04-28 18:00:00, 88
2014-04-28 18:15:00, 36
2014-04-28 18:30:00, 52
2014-04-28 18:45:00, 40
2014-04-28 19:00:00, 68
2014-04-28 19:15:00, 48
2014-04-28 19:30:00, 80
2014-04-28 19:45:00, 36
2014-04-28 20:00:00, 60
2014-04-28 20:15:00,100
2014-04-28 20:30:00, 60
2014-04-28 20:45:00, 88
2014-04-28 21:00:00, 60
2014-04-28 21:15:00, 68
2014-04-28 21:30:00, 96
2014-04-28 21:45:00, 92
2014-04-28 22:00:00, 68
2014-04-28 22:15:00, 60
2014-04-28 22:30:00, 72
2014-04-28 22:45:00, 32
2014-04-28 23:00:00, 68
2014-04-28 23:15:00, 72
2014-04-28 23:30:00, 64
2014-04-28 23:45:00, 52
2014-04-29 00:00:00, 20
2014-04-29 00:15:00, 60
2014-04-29 00:30:00, 20
2014-04-29 00:45:00, 20
2014-04-29 01:00:00, 44
2014-04-29 01:15:00, 20
2014-04-29 01:30:00, 32
2014-04-29 01:45:00,  4
2014-04-29 02:00:00, 12
2014-04-29 02:15:00, 28
2014-04-29 02:30:00,  0
2014-04-29 02:45:00,  8
2014-04-29 03:00:00,  4
2014-04-29 03:15:00,  8
2014-04-29 03:30:00, 20
2014-04-29 03:45:00,  8
2014-04-29 04:00:00,  4
2014-04-29 04:15:00,  4
2014-04-29 04:30:00,  4
2014-04-29 04:45:00,  4
2014-04-29 05:00:00,  8
2014-04-29 05:15:00,  0
2014-04-29 05:30:00,  0
2014-04-29 05:45:00,  0
2014-04-29 06:00:00,  0
2014-04-29 06:15:00,  0
2014-04-29 06:30:00,  8
2014-04-29 06:45:00,  4
2014-04-29 07:00:00,  4
2014-04-29 07:15:00, 16
2014-04-29 07:30:00,  0
2014-04-29 07:45:00,  4
2014-04-29 08:00:00, 24
2014-04-29 08:15:00, 20
2014-04-29 08:30:00, 32
2014-04-29 08:45:00, 40
2014-04-29 09:00:00, 64
2014-04-29 09:15:00, 76
2014-04-29 09:30:00, 88
2014-04-29 09:45:00,132
2014-04-29 10:00:00, 96
2014-04-29 10:15:00, 72
2014-04-29 10:30:00,108
2014-04-29 10:45:00, 88
2014-04-29 11:00:00, 84
2014-04-29 11:15:00,112
2014-04-29 11:30:00,112
2014-04-29 11:45:00, 96
2014-04-29 12:00:00, 52
2014-04-29 12:15:00, 56
2014-04-29 12:30:00, 84
2014-04-29 12:45:00, 64
2014-04-29 13:00:00, 88
2014-04-29 13:15:00, 52
2014-04-29 13:30:00, 68
2014-04-29 13:45:00, 44
2014-04-29 14:00:00, 40
2014-04-29 14:15:00, 76
2014-04-29 14:30:00, 80
2014-04-29 14:45:00, 40
2014-04-29 15:00:00, 64
2014-04-29 15:15:00, 64
2014-04-29 15:30:00, 80
2014-04-29 15:45:00, 72
2014-04-29 16:00:00, 84
2014-04-29 16:15:00, 52
2014-04-29 16:30:00, 80
2014-04-29 16:45:00, 76
2014-04-29 17:00:00, 84
2014-04-29 17:15:00, 68
2014-04-29 17:30:00, 48
2014-04-29 17:45:00, 80
2014-04-29 18:00:00, 28
2014-04-29 18:15:00, 36
2014-04-29 18:30:00, 24
2014-04-29 18:45:00, 76
2014-04-29 19:00:00, 48
2014-04-29 19:15:00, 76
2014-04-29 19:30:00, 48
2014-04-29 19:45:00, 48
2014-04-29 20:00:00, 56
2014-04-29 20:15:00, 88
2014-04-29 20:30:00, 40
2014-04-29 20:45:00, 68
2014-04-29 21:00:00, 64
2014-04-29 21:15:00, 68
2014-04-29 21:30:00, 36
2014-04-29 21:45:00, 68
2014-04-29 22:00:00,100
2014-04-29 22:15:00, 48
2014-04-29 22:30:00, 64
2014-04-29 22:45:00, 24
2014-04-29 23:00:00, 44
2014-04-29 23:15:00, 80
2014-04-29 23:30:00, 68
2014-04-29 23:45:00, 60
2014-04-30 00:00:00, 24
2014-04-30 00:15:00, 28
2014-04-30 00:30:00, 20
2014-04-30 00:45:00, 20
2014-04-30 01:00:00,  8
2014-04-30 01:15:00, 16
2014-04-30 01:30:00, 24
2014-04-30 01:45:00, 12
2014-04-30 02:00:00,  8
2014-04-30 02:15:00, 16
